customer_id,age,annual_income,monthly_income,employment_years,loan_amount,loan_term_months,interest_rate,emi,num_existing_loans,credit_utilization,num_late_payments_12m,credit_history_years,default
19618,42,144041.57,12003.46,5.0,43793.12,60,17.62,1103.02,3,0.169,0,20,0
19619,36,187848.33,15654.03,0.0,386182.85,24,10.68,17941.83,0,0.294,1,12,0
19620,58,331253.77,27604.48,0.0,262318.52,12,8.74,22908.53,1,0.084,1,38,0
19621,59,110915.41,9242.95,0.7,25327.31,84,16.3,507.39,2,0.194,0,39,0
19622,36,160108.81,13342.4,0.0,394160.3,84,8.35,6212.42,1,0.42,1,13,0
19623,42,130124.65,10843.72,1.2,280452.78,12,23.29,26423.23,0,0.45,0,22,1
19624,39,314177.89,26181.49,3.4,511959.98,84,20.32,11467.54,1,0.313,0,16,0
19625,54,874222.01,72851.83,11.0,1361758.08,84,20.06,30288.69,0,0.485,0,34,0
19626,51,157866.67,13155.56,9.5,107743.64,12,17.3,9842.08,0,0.191,0,29,0
19627,52,446040.42,37170.03,15.5,523503.6,48,19.21,15710.89,1,0.443,0,30,0
19628,23,223700.15,18641.68,1.8,364943.55,36,16.33,12889.87,1,0.147,2,0,0
19629,37,153263.44,12771.95,9.9,136510.83,36,9.55,4376.04,1,0.046,0,13,0
19630,68,648271.21,54022.6,14.6,1146659.92,60,17.85,29024.14,1,0.337,0,45,1
19631,37,873201.98,72766.83,5.4,1462110.93,36,21.36,55355.75,2,0.3,0,14,0
19632,29,364372.24,30364.35,5.8,827845.24,84,16.03,16456.86,0,0.266,1,6,0
19633,30,355491.04,29624.25,14.9,145437.01,12,19.82,13459.96,3,0.194,0,8,0
19634,22,305937.25,25494.77,6.2,90367.27,60,11.1,1969.31,2,0.3,0,0,0
19635,59,275371.61,22947.63,15.2,55569.37,48,20.01,1691.29,1,0.165,0,35,0
19636,21,351526.14,29293.84,0.6,862593.4,12,15.02,77864.37,1,0.248,1,1,1
19637,50,415841.4,34653.45,16.1,663121.65,12,17.12,60517.62,1,0.138,1,27,1
19638,40,681240.25,56770.02,14.3,1318266.91,24,11.39,61680.54,2,0.092,1,16,1
19639,25,228349.67,19029.14,3.2,385569.58,60,20.89,10407.11,0,0.109,1,3,0
19640,64,316061.87,26338.49,6.5,230759.72,36,15.53,8059.38,1,0.479,0,44,0
19641,57,283728.74,23644.06,1.8,492306.01,36,13.58,16725.6,0,0.024,2,35,0
19642,61,494860.41,41238.37,5.5,849322.36,24,9.79,39109.65,1,0.302,0,40,0
19643,66,984648.87,82054.07,0.2,2257583.19,24,23.53,118831.97,3,0.246,1,42,1
19644,65,503471.42,41955.95,0.0,511995.07,36,9.16,16319.46,0,0.209,1,42,0
19645,55,442025.1,36835.42,1.7,731030.19,60,13.76,16918.97,0,0.362,3,34,0
19646,47,466931.2,38910.93,13.2,514465.02,48,11.06,13311.61,0,0.192,0,24,0
19647,55,558891.9,46574.32,0.0,335912.72,12,19.45,31028.75,1,0.318,2,33,0
19648,42,991747.32,82645.61,14.9,1950434.57,48,11.24,50637.63,4,0.221,2,22,1
19649,29,127683.19,10640.27,12.6,162238.49,48,18.12,4775.93,0,0.28,1,7,0
19650,39,400231.12,33352.59,14.6,453049.97,12,18.01,41537.77,4,0.11,0,19,0
19651,43,81584.55,6798.71,9.7,102601.51,48,17.05,2963.23,0,0.134,1,23,0
19652,23,477193.22,39766.1,16.2,1094059.79,12,10.21,96292.13,0,0.333,2,3,1
19653,62,390631.12,32552.59,0.8,621376.68,60,9.62,13086.54,2,0.239,0,41,0
19654,65,225615.28,18801.27,14.8,161334.23,60,17.29,4034.77,1,0.347,0,41,0
19655,41,80000.0,6666.67,23.2,94395.89,12,15.19,8528.48,2,0.193,1,21,0
19656,45,294431.78,24535.98,6.7,127385.85,84,13.45,2348.68,1,0.329,0,24,0
19657,62,331512.61,27626.05,7.7,306322.11,24,11.55,14355.36,4,0.217,0,41,0
19658,43,287347.07,23945.59,3.4,284480.17,36,12.44,9508.71,0,0.093,0,19,0
19659,54,217354.73,18112.89,8.3,114416.29,36,13.11,3861.2,1,0.363,2,33,0
19660,46,189397.97,15783.16,8.9,418310.12,60,16.55,10295.14,1,0.302,1,25,1
19661,34,288978.42,24081.54,0.0,472909.98,24,14.78,22880.42,0,0.448,2,13,0
19662,59,198602.72,16550.23,11.1,47203.22,12,16.11,4285.25,0,0.208,0,37,0
19663,30,444475.47,37039.62,13.5,191614.6,60,13.98,4456.55,1,0.194,1,9,0
19664,31,285115.21,23759.6,3.6,696891.61,24,22.82,36436.27,3,0.227,0,10,1
19665,54,125199.91,10433.33,5.9,53487.3,48,8.87,1327.73,3,0.068,1,32,0
19666,55,323951.71,26995.98,12.2,577369.26,84,9.28,9371.59,2,0.305,2,35,0
19667,67,364796.79,30399.73,3.4,707798.26,12,15.86,64172.26,0,0.017,1,43,1
19668,55,665966.03,55497.17,11.7,1489448.27,84,13.21,27266.33,0,0.372,2,34,0
19669,22,471686.35,39307.2,9.4,1036911.08,24,20.19,52870.72,1,0.195,0,1,1
19670,62,189217.9,15768.16,19.7,328515.55,36,14.84,11362.38,2,0.066,0,38,1
19671,41,604957.35,50413.11,7.4,1045792.19,36,13.71,35595.58,0,0.176,0,19,0
19672,21,148298.72,12358.23,5.3,193839.8,84,21.92,4531.31,2,0.745,1,0,1
19673,49,300764.69,25063.72,9.2,101059.93,36,16.32,3568.95,0,0.458,1,28,0
19674,29,432368.73,36030.73,8.6,685200.65,60,23.32,19442.31,1,0.2,2,8,0
19675,41,614981.66,51248.47,16.2,659139.65,12,9.33,57743.65,1,0.419,3,21,0
19676,44,762570.7,63547.56,15.9,1018845.84,36,13.48,34564.97,0,0.182,0,23,0
19677,24,560935.89,46744.66,4.4,951068.11,36,11.87,31530.05,1,0.257,0,4,1
19678,62,276977.82,23081.48,7.0,452644.98,24,15.99,22160.74,1,0.13,1,40,0
19679,46,396264.0,33022.0,4.5,779241.38,84,10.06,12960.5,2,0.578,0,25,0
19680,68,331771.58,27647.63,3.6,588561.33,36,23.33,22884.4,2,0.149,3,44,1
19681,43,207997.75,17333.15,0.0,447042.03,48,17.27,12961.95,0,0.256,0,19,1
19682,50,279899.92,23324.99,16.4,688553.48,48,8.16,16861.36,0,0.095,0,28,1
19683,60,728621.91,60718.49,4.6,782890.97,36,11.54,25831.51,0,0.086,1,36,0
19684,31,409659.17,34138.26,5.8,560802.57,24,11.39,26239.45,0,0.226,0,9,0
19685,65,830417.44,69201.45,21.9,207589.34,48,8.5,5116.73,2,0.365,1,41,0
19686,30,172603.22,14383.6,4.8,135599.38,24,18.69,6814.97,2,0.234,0,9,1
19687,69,245050.9,20420.91,7.1,341110.48,60,8.47,6993.47,2,0.121,1,47,0
19688,52,364991.46,30415.96,9.3,385219.16,36,16.65,13667.11,3,0.346,0,30,0
19689,46,429844.56,35820.38,9.7,517670.83,24,14.45,24965.06,1,0.328,2,26,0
19690,31,279737.78,23311.48,4.9,388450.87,24,9.22,17785.51,2,0.459,1,8,1
19691,48,442524.2,36877.02,13.6,929782.6,36,19.66,34393.19,1,0.047,1,26,1
19692,48,440858.41,36738.2,8.8,132690.65,36,10.97,4342.24,1,0.299,1,24,0
19693,69,148158.59,12346.55,8.6,242631.03,48,21.17,7535.44,0,0.175,0,46,0
19694,61,432233.31,36019.44,4.6,661138.31,84,8.32,10410.36,1,0.322,3,40,0
19695,44,507185.55,42265.46,7.3,518710.95,24,21.13,26687.43,3,0.26,1,22,0
19696,40,343890.14,28657.51,12.9,667000.53,48,9.52,16763.52,2,0.163,1,17,0
19697,39,118186.52,9848.88,12.9,293174.65,84,22.3,6922.3,0,0.199,0,15,0
19698,39,258223.78,21518.65,5.9,445634.31,48,12.62,11871.38,0,0.122,0,15,0
19699,21,369154.35,30762.86,4.1,643331.91,24,21.63,33257.44,1,0.052,0,0,1
19700,22,192364.58,16030.38,12.4,142342.52,60,12.46,3199.52,0,0.012,0,0,0
19701,57,469373.42,39114.45,9.5,1036135.4,36,22.86,40032.95,0,0.566,1,37,0
19702,33,427109.25,35592.44,12.4,195839.47,48,15.5,5500.12,3,0.307,2,10,0
19703,41,317185.91,26432.16,3.2,633497.3,60,12.77,14339.53,0,0.579,1,17,0
19704,55,299155.88,24929.66,7.9,674903.22,36,9.14,21505.74,0,0.212,0,35,0
19705,50,326584.23,27215.35,12.4,607640.47,84,14.54,11569.22,0,0.231,2,26,0
19706,38,295957.24,24663.1,4.4,273486.85,24,12.93,12993.07,1,0.262,1,16,0
19707,57,155944.63,12995.39,17.4,219888.31,48,13.57,5961.45,2,0.439,0,35,0
19708,28,239173.99,19931.17,16.2,524284.12,84,23.77,12861.0,0,0.6,0,7,1
19709,44,307502.28,25625.19,7.0,113871.0,24,10.27,5268.77,1,0.259,2,22,0
19710,26,602776.29,50231.36,7.0,464139.68,60,13.99,10797.31,1,0.469,0,5,0
19711,47,419165.86,34930.49,9.6,287910.09,12,10.16,25333.3,1,0.233,2,23,0
19712,25,619184.76,51598.73,8.8,1029095.88,60,21.67,28229.76,1,0.335,0,5,0
19713,67,146902.22,12241.85,14.1,65848.38,60,11.95,1463.1,1,0.422,0,43,0
19714,53,248180.45,20681.7,3.6,203345.59,36,21.45,7708.12,0,0.25,0,30,0
19715,33,836455.89,69704.66,3.6,1801030.91,24,10.69,83683.18,1,0.423,1,9,1
19716,51,204539.4,17044.95,9.4,331830.42,24,19.93,16877.43,1,0.133,1,28,0
19717,38,202508.3,16875.69,10.5,286901.79,84,19.46,6278.04,3,0.21,0,18,0
19718,46,258880.71,21573.39,7.8,111258.66,60,12.53,2504.79,1,0.497,2,23,0
19719,29,813463.12,67788.59,12.5,461339.11,84,20.41,10358.78,1,0.184,2,5,0
19720,45,211978.03,17664.84,14.8,96452.45,36,22.7,3718.58,0,0.262,0,24,0
19721,26,391892.26,32657.69,11.7,252484.48,36,8.81,8006.63,3,0.078,0,2,0
19722,28,360777.62,30064.8,9.9,267368.48,48,9.18,6676.35,1,0.302,2,5,0
19723,49,113069.23,9422.44,6.9,134746.03,84,17.05,2757.54,2,0.272,1,29,0
19724,45,294243.03,24520.25,8.4,283112.4,12,9.11,24773.04,3,0.199,0,23,0
19725,35,224928.4,18744.03,1.2,61152.07,36,10.22,1979.53,2,0.215,1,14,0
19726,23,416226.98,34685.58,2.1,872332.92,84,14.82,16745.22,3,0.083,0,1,1
19727,41,707529.86,58960.82,14.3,1484401.51,12,15.68,134456.34,2,0.656,0,18,1
19728,66,249627.69,20802.31,16.8,262801.38,60,21.18,7136.3,1,0.243,3,45,0
19729,55,249622.4,20801.87,1.2,566100.47,48,9.45,14208.71,1,0.219,1,34,0
19730,23,1044359.27,87029.94,10.7,2533535.65,60,17.29,63360.62,3,0.133,0,0,1
19731,66,207778.78,17314.9,0.4,223020.38,48,9.7,5624.3,1,0.148,0,44,0
19732,41,151523.98,12627.0,16.2,265036.49,60,12.47,5958.73,3,0.204,1,19,1
19733,49,590536.05,49211.34,7.9,1285097.55,48,20.41,39387.26,1,0.158,1,25,0
19734,21,289144.9,24095.41,20.6,580064.52,24,19.31,29327.69,1,0.294,0,0,1
19735,36,341690.19,28474.18,4.8,252819.33,60,13.71,5844.72,0,0.207,1,16,0
19736,59,905056.86,75421.4,5.5,1337739.87,12,23.16,125952.97,2,0.313,1,38,1
19737,37,147047.43,12253.95,10.0,174047.2,60,13.88,4038.95,0,0.291,0,13,0
19738,29,268946.77,22412.23,12.5,230189.09,48,16.47,6579.17,1,0.318,1,5,0
19739,25,159829.93,13319.16,12.1,263787.14,60,22.08,7297.52,1,0.176,2,5,0
19740,66,350666.79,29222.23,12.9,76612.08,48,16.61,2195.22,1,0.232,1,46,0
19741,60,224919.57,18743.3,6.9,129570.44,12,11.76,11497.63,0,0.164,1,36,0
19742,23,164972.03,13747.67,12.9,71430.8,48,8.67,1766.39,0,0.023,0,1,0
19743,66,427683.51,35640.29,19.1,1063323.66,60,15.73,25705.67,1,0.235,0,43,0
19744,61,298094.12,24841.18,12.0,165721.15,36,11.75,5484.55,1,0.265,0,39,0
19745,38,158606.9,13217.24,3.9,334899.39,84,8.18,5249.9,3,0.468,0,14,0
19746,53,163540.92,13628.41,10.1,357343.66,48,17.23,10353.74,1,0.144,1,31,0
19747,33,329029.96,27419.16,0.0,446263.18,12,10.43,39322.93,0,0.103,0,11,0
19748,33,128619.42,10718.28,11.5,41854.43,48,17.73,1223.58,1,0.206,0,11,0
19749,56,332282.95,27690.25,0.0,647858.59,48,22.34,20531.26,3,0.504,0,36,1
19750,30,579417.42,48284.78,11.6,906707.09,60,11.89,20118.83,0,0.091,1,9,0
19751,38,413962.28,34496.86,7.8,693791.15,24,23.36,36460.26,0,0.075,0,15,0
19752,38,217148.66,18095.72,13.0,322539.9,84,13.54,5962.74,1,0.204,1,16,0
19753,28,340159.58,28346.63,8.2,329259.73,60,8.43,6744.16,1,0.353,0,4,0
19754,61,158611.31,13217.61,15.1,394021.5,24,13.78,18877.18,0,0.1,1,39,1
19755,54,317471.05,26455.92,10.9,568846.92,84,19.66,12515.73,1,0.358,1,32,0
19756,63,251846.55,20987.21,13.5,461270.71,48,13.77,12551.75,0,0.317,1,39,0
19757,46,176367.35,14697.28,6.1,258609.21,84,11.52,4499.04,4,0.312,1,24,0
19758,29,405087.49,33757.29,5.8,136328.44,48,11.03,3525.47,4,0.432,0,6,0
19759,34,110333.52,9194.46,1.0,171139.76,24,11.28,7998.72,0,0.117,0,14,0
19760,38,163913.42,13659.45,2.3,212320.24,48,20.58,6526.77,0,0.601,0,18,0
19761,67,174069.41,14505.78,8.5,201376.19,36,10.55,6549.97,3,0.348,1,44,0
19762,32,230405.53,19200.46,8.3,292801.56,24,18.3,14660.33,1,0.285,1,12,1
19763,54,567881.89,47323.49,10.0,1227011.74,84,17.57,25480.81,0,0.106,1,31,0
19764,27,432410.19,36034.18,4.6,944876.88,24,17.24,46825.89,1,0.543,1,4,1
19765,67,312592.6,26049.38,8.9,685386.74,24,17.62,34091.61,0,0.513,3,45,1
19766,52,305309.73,25442.48,14.7,460221.34,24,11.99,21662.07,2,0.673,0,32,0
19767,42,294820.37,24568.36,10.2,566020.82,24,16.48,27844.13,0,0.428,3,20,1
19768,37,588841.59,49070.13,8.2,481330.48,36,11.32,15831.18,2,0.151,0,13,0
19769,38,119629.62,9969.14,9.4,66520.2,12,10.1,5851.28,1,0.579,1,16,0
19770,32,436166.36,36347.2,14.2,719725.25,24,19.4,36420.38,3,0.381,0,11,0
19771,50,230015.72,19167.98,8.9,523920.97,48,15.49,14711.58,0,0.517,0,28,0
19772,63,381358.5,31779.88,5.4,668498.04,36,15.92,23476.01,2,0.11,1,41,1
19773,32,382272.12,31856.01,5.5,890081.19,36,8.13,27945.32,0,0.327,0,12,1
19774,57,427890.44,35657.54,5.3,518234.88,12,21.72,48434.06,2,0.672,1,34,1
19775,48,654628.87,54552.41,5.2,757708.09,24,8.41,34410.95,1,0.347,1,28,0
19776,58,149414.9,12451.24,11.9,332138.44,48,11.08,8597.2,0,0.862,1,34,1
19777,58,490275.3,40856.28,16.5,741157.81,84,17.95,15555.82,1,0.301,0,35,0
19778,22,287239.77,23936.65,6.0,214387.41,24,15.31,10426.53,1,0.364,1,0,0
19779,22,235524.92,19627.08,3.5,66106.49,60,16.2,1614.61,3,0.112,0,2,0
19780,65,819853.59,68321.13,1.6,652099.65,60,20.41,17425.75,2,0.22,2,45,0
19781,28,421238.99,35103.25,16.6,88808.49,36,16.93,3163.17,5,0.766,1,6,0
19782,49,240721.93,20060.16,12.8,594805.7,48,17.58,17342.15,3,0.478,0,29,1
19783,57,478617.09,39884.76,4.6,269506.62,48,20.44,8264.5,0,0.602,2,34,0
19784,45,289807.09,24150.59,8.7,165134.86,24,21.71,8543.26,0,0.384,1,23,0
19785,21,238842.01,19903.5,15.0,444533.2,60,20.48,11896.45,1,0.736,1,0,0
19786,21,219028.35,18252.36,7.7,520247.88,24,10.25,24066.87,1,0.047,0,0,1
19787,53,345338.92,28778.24,12.3,201513.71,48,12.27,5333.38,1,0.167,1,29,0
19788,64,218177.45,18181.45,7.2,154021.63,24,15.03,7470.19,2,0.431,0,42,0
19789,37,320524.64,26710.39,6.5,320218.25,24,23.02,16774.07,1,0.123,1,14,0
19790,47,462086.76,38507.23,0.0,615986.66,36,14.22,21118.84,1,0.484,0,24,0
19791,66,313406.25,26117.19,6.0,118281.65,84,11.68,2067.81,3,0.456,0,45,0
19792,61,796713.59,66392.8,5.3,238223.02,84,23.8,5848.26,0,0.255,0,38,0
19793,47,298523.26,24876.94,10.6,61609.75,12,21.31,5745.89,2,0.348,1,25,0
19794,53,582170.88,48514.24,9.2,1450264.13,36,18.78,52999.73,5,0.182,1,32,1
19795,68,483181.53,40265.13,9.0,820564.82,60,12.09,18290.35,0,0.142,0,48,1
19796,60,635807.18,52983.93,12.8,1444598.18,48,19.83,43828.91,3,0.355,1,38,0
19797,41,794963.94,66247.0,0.0,1565289.86,60,22.31,43507.95,1,0.143,1,18,1
19798,54,122925.22,10243.77,7.8,280794.72,84,23.09,6768.13,3,0.282,1,34,0
19799,37,338602.51,28216.88,2.2,379141.81,24,19.63,19228.27,0,0.386,1,13,0
19800,66,280426.14,23368.84,1.7,576976.16,48,17.17,16699.46,0,0.386,2,45,0
19801,25,313550.76,26129.23,6.5,765551.66,60,23.77,21921.28,2,0.03,0,1,1
19802,32,243117.47,20259.79,8.1,336388.88,12,20.69,31272.41,2,0.217,1,9,1
19803,37,225995.8,18832.98,10.5,465427.92,60,12.53,10478.27,1,0.078,0,15,0
19804,30,171134.68,14261.22,10.2,413410.55,36,21.72,15728.52,2,0.408,2,8,1
19805,50,311355.82,25946.32,3.9,588338.36,36,20.43,21993.88,3,0.657,0,28,1
19806,55,473074.29,39422.86,7.0,106266.74,24,19.77,5396.6,1,0.073,1,31,0
19807,64,231689.25,19307.44,15.2,472377.02,60,18.16,12036.43,2,0.063,0,44,0
19808,45,251637.85,20969.82,16.1,112799.89,36,23.03,4368.22,1,0.488,1,25,0
19809,51,209182.77,17431.9,6.5,496163.16,48,14.82,13763.36,2,0.139,0,31,0
19810,50,180380.67,15031.72,8.5,399137.47,48,20.98,12355.28,3,0.45,2,29,0
19811,21,263531.49,21960.96,3.5,248222.45,84,22.43,5880.93,1,0.216,1,1,0
19812,55,352078.08,29339.84,13.1,584206.22,12,18.47,53690.78,3,0.308,1,35,0
19813,22,556083.12,46340.26,19.6,1351927.65,12,11.62,119876.94,3,0.353,0,0,1
19814,47,163398.69,13616.56,5.3,155836.28,36,21.86,5940.18,2,0.047,0,24,0
19815,69,292087.21,24340.6,13.9,563745.43,24,22.4,29357.55,3,0.458,0,47,0
19816,59,534490.01,44540.83,11.7,508635.12,48,19.09,15232.42,1,0.007,1,39,0
19817,45,164486.05,13707.17,7.2,225698.23,12,23.8,21320.09,1,0.094,0,21,1
19818,36,558778.39,46564.87,4.5,1318278.26,36,13.46,44710.65,2,0.148,2,13,0
19819,62,238118.35,19843.2,20.4,300508.43,36,13.97,10266.29,1,0.356,1,42,0
19820,63,423229.23,35269.1,11.8,103293.88,48,23.55,3341.92,0,0.247,0,42,0
19821,39,265924.24,22160.35,12.8,363243.01,24,22.87,19000.8,2,0.213,1,17,1
19822,26,373015.13,31084.59,6.9,350424.2,84,15.15,6791.57,1,0.173,2,3,0
19823,49,662993.23,55249.44,8.3,1436827.25,24,9.29,65832.43,2,0.422,0,27,1
19824,52,279090.94,23257.58,1.9,572533.64,24,8.79,26100.92,0,0.447,0,30,1
19825,66,488087.53,40673.96,11.8,965565.92,36,10.72,31483.51,1,0.306,1,43,1
19826,64,340210.07,28350.84,6.1,613829.61,84,9.83,10136.46,1,0.395,3,42,1
19827,32,200183.58,16681.96,2.9,494336.18,36,18.9,18095.41,0,0.58,1,11,0
19828,33,275737.99,22978.17,3.7,236438.12,36,8.98,7516.47,0,0.33,0,9,0
19829,69,267252.13,22271.01,20.1,105722.15,48,20.77,3260.7,0,0.47,2,48,0
19830,37,146399.65,12199.97,6.5,262710.09,84,9.43,4284.32,3,0.165,1,16,0
19831,43,373069.17,31089.1,9.8,620250.61,24,13.12,29522.82,2,0.123,1,21,0
19832,35,412085.3,34340.44,2.0,430672.23,84,13.46,7942.88,0,0.082,3,12,0
19833,40,445162.83,37096.9,7.1,108766.53,48,12.39,2885.11,0,0.728,1,17,0
19834,48,606157.37,50513.11,1.1,637006.49,60,18.84,16468.27,0,0.132,1,26,0
19835,35,477807.26,39817.27,9.9,279727.59,24,17.27,13866.68,1,0.491,0,12,0
19836,41,219363.78,18280.31,3.4,120083.64,48,15.35,3363.36,3,0.337,0,17,0
19837,38,243994.18,20332.85,12.0,543352.68,60,11.05,11827.36,1,0.216,1,14,1
19838,26,451070.53,37589.21,0.0,612303.83,36,14.42,21052.21,3,0.09,3,2,0
19839,59,360358.26,30029.86,4.8,498163.62,36,19.73,18445.08,1,0.275,0,37,0
19840,64,293927.1,24493.92,13.9,155856.09,36,17.23,5574.55,2,0.05,1,44,0
19841,45,191499.34,15958.28,15.7,450057.97,48,8.82,11161.28,0,0.079,0,24,0
19842,31,227439.89,18953.32,8.0,239621.79,60,23.63,6842.07,3,0.433,1,10,0
19843,52,396886.14,33073.84,6.1,615690.79,48,9.31,15412.28,0,0.096,0,31,0
19844,47,111812.24,9317.69,8.6,42607.04,36,8.11,1337.31,1,0.491,0,27,0
19845,48,92043.38,7670.28,18.3,132012.98,84,10.96,2257.61,0,0.443,2,26,0
19846,50,419445.42,34953.78,6.7,163105.81,84,22.96,3918.16,2,0.319,0,27,0
19847,56,227125.91,18927.16,8.0,276753.01,36,14.63,9543.66,3,0.213,0,35,0
19848,22,374845.28,31237.11,2.7,823646.45,12,18.36,75653.09,1,0.176,0,0,1
19849,25,652349.76,54362.48,4.6,200513.12,24,11.81,9421.07,1,0.086,1,1,0
19850,25,178700.61,14891.72,10.2,199238.4,60,15.27,4768.15,2,0.59,2,5,0
19851,28,128695.37,10724.61,12.5,100753.11,60,17.85,2550.25,2,0.434,0,5,0
19852,68,258280.42,21523.37,9.5,165974.19,60,23.18,4696.07,1,0.282,0,45,0
19853,56,210575.59,17547.97,12.2,235432.09,84,14.19,4436.75,1,0.178,2,35,0
19854,53,292822.09,24401.84,3.0,679435.75,48,14.07,18590.45,0,0.37,3,29,0
19855,55,388099.21,32341.6,2.5,491888.2,24,9.6,22607.44,0,0.188,0,33,0
19856,22,349181.5,29098.46,12.0,565138.64,84,20.71,12792.3,1,0.132,0,0,0
19857,31,303496.67,25291.39,5.6,645087.15,60,23.21,18263.23,1,0.096,1,8,1
19858,59,503369.29,41947.44,2.1,236520.03,12,8.06,20581.07,2,0.262,0,37,0
19859,43,414716.24,34559.69,9.0,408874.44,12,21.36,38142.52,1,0.415,0,20,0
19860,45,270844.54,22570.38,8.4,79232.46,36,10.95,2592.09,0,0.192,2,23,0
19861,57,407429.96,33952.5,7.1,169614.16,12,23.03,15959.13,1,0.539,2,37,0
19862,24,136925.58,11410.46,15.9,113461.83,12,16.94,10345.03,2,0.112,1,1,0
19863,60,504778.14,42064.84,17.4,807285.1,12,21.71,75444.72,1,0.216,0,39,1
19864,54,299867.21,24988.93,12.8,362277.5,24,17.62,18019.93,2,0.088,1,33,0
19865,40,162699.51,13558.29,10.1,104510.69,12,19.11,9636.84,2,0.311,1,17,1
19866,45,240790.08,20065.84,14.9,76395.14,60,22.44,2129.11,3,0.176,1,21,0
19867,24,498206.63,41517.22,8.8,656927.71,12,12.24,58441.01,0,0.476,0,1,0
19868,31,202029.77,16835.81,7.0,57809.52,36,16.28,2040.41,2,0.294,3,8,0
19869,33,364141.93,30345.16,5.1,228691.44,48,22.23,7233.76,1,0.445,1,9,0
19870,64,460187.13,38348.93,4.1,153928.41,36,20.12,5729.95,0,0.194,2,43,0
19871,26,300204.45,25017.04,12.6,455572.76,12,9.43,39931.41,3,0.296,0,5,1
19872,35,192471.51,16039.29,0.5,107077.06,36,11.62,3537.09,1,0.207,0,14,0
19873,27,287232.83,23936.07,5.0,304171.04,48,18.16,8960.48,3,0.361,1,6,0
19874,34,146576.65,12214.72,6.2,103760.78,60,10.89,2250.32,1,0.045,0,11,0
19875,21,232273.82,19356.15,1.0,526456.1,84,12.38,9400.71,1,0.217,1,0,1
19876,34,170482.06,14206.84,6.0,283504.28,48,12.44,7527.15,0,0.473,1,12,0
19877,56,289683.81,24140.32,8.5,337472.1,12,11.4,29889.35,3,0.312,1,34,1
19878,58,157210.92,13100.91,13.1,325888.56,84,19.11,7063.12,3,0.62,1,34,1
19879,39,309189.48,25765.79,5.5,643966.89,12,12.6,57396.59,1,0.243,0,19,1
19880,55,522528.63,43544.05,8.5,960165.79,48,21.64,30063.71,0,0.039,0,33,0
19881,51,539194.93,44932.91,0.5,739675.93,48,23.95,24094.35,0,0.161,2,28,0
19882,65,159098.46,13258.2,1.9,222024.35,84,14.13,4176.7,2,0.362,0,41,1
19883,60,212553.99,17712.83,0.0,437852.9,60,22.2,12142.86,0,0.449,1,39,0
19884,32,454240.76,37853.4,12.9,245155.35,60,16.0,5961.7,0,0.283,2,11,0
19885,49,421688.35,35140.7,6.4,625899.79,60,18.54,16078.18,0,0.082,0,29,0
19886,59,218032.49,18169.37,9.1,506418.81,24,23.14,26558.04,2,0.014,0,36,0
19887,35,232527.83,19377.32,10.6,488782.89,84,17.33,10082.11,0,0.173,1,14,1
19888,49,309011.07,25750.92,12.0,373242.36,24,23.8,19696.5,0,0.076,1,27,0
19889,40,118581.26,9881.77,18.0,234486.8,48,11.77,6148.49,0,0.382,2,18,1
19890,36,385642.2,32136.85,7.8,209697.95,12,23.68,19796.49,0,0.196,0,16,0
19891,30,509678.65,42473.22,4.4,1167573.57,48,10.79,30057.62,0,0.376,0,10,1
19892,22,244127.07,20343.92,11.5,336796.7,60,22.62,9421.07,1,0.271,2,0,1
19893,57,145858.24,12154.85,19.8,295444.57,84,19.14,6408.57,0,0.14,0,36,0
19894,61,600973.92,50081.16,5.3,850056.74,36,22.78,32808.07,1,0.183,2,41,1
19895,52,330947.36,27578.95,4.0,532860.17,84,20.1,11864.91,3,0.45,1,29,0
19896,32,422726.13,35227.18,0.0,462860.32,60,12.83,10491.26,0,0.128,0,12,0
19897,21,153189.91,12765.83,0.0,88957.6,60,10.61,1916.9,2,0.255,4,0,0
19898,51,153469.83,12789.15,15.1,214235.79,60,23.91,6151.94,0,0.167,0,29,0
19899,30,364783.97,30398.66,7.1,900574.6,48,19.77,27294.57,0,0.569,1,7,1
19900,47,495727.89,41310.66,2.3,133475.68,84,21.72,3103.75,0,0.399,0,25,0
19901,68,168616.28,14051.36,8.0,169733.13,24,17.65,8445.1,2,0.361,0,44,0
19902,21,281841.15,23486.76,21.0,119356.43,36,8.19,3750.67,3,0.235,1,0,0
19903,49,134106.37,11175.53,8.0,238995.26,84,22.18,5625.28,1,0.611,0,26,0
19904,69,208818.26,17401.52,17.6,199347.6,60,19.17,5189.85,2,0.362,1,46,0
19905,37,260794.5,21732.88,3.3,641065.96,12,21.98,59994.0,1,0.306,1,13,1
19906,60,378663.27,31555.27,15.3,225021.64,84,12.81,4070.38,1,0.148,1,38,0
19907,61,103477.78,8623.15,5.2,131578.64,12,15.02,11877.31,1,0.306,0,39,1
19908,44,573893.58,47824.46,4.2,1416440.62,60,21.8,38959.65,2,0.278,0,20,0
19909,36,272317.91,22693.16,3.3,178712.39,24,21.87,9259.8,1,0.297,0,14,0
19910,54,566478.1,47206.51,6.4,264583.44,24,20.61,13545.16,0,0.262,0,30,0
19911,51,420562.63,35046.89,12.9,718445.07,84,14.34,13598.97,3,0.319,0,31,0
19912,44,454135.17,37844.6,5.6,171117.41,24,20.68,8766.11,0,0.116,1,24,0
